,league,team,overall,attack,midfield,defence,transfer_budget,players,fifa_edition,update
11419,GER-Bundesliga,VfL Wolfsburg,77,75,78,76,€40M,29,FIFA 22,"Mar 7, 2022"
11420,GER-Bundesliga,SC Freiburg,75,73,74,75,€10.5M,26,FIFA 22,"Mar 7, 2022"
11421,GER-Bundesliga,Hertha BSC,75,75,75,74,€60M,33,FIFA 22,"Mar 7, 2022"
11422,GER-Bundesliga,FC Köln,74,75,75,73,€12.5M,29,FIFA 22,"Mar 7, 2022"
11423,GER-Bundesliga,VfB Stuttgart,74,73,74,73,€20M,33,FIFA 22,"Mar 7, 2022"
11424,GER-Bundesliga,FC Augsburg,74,72,74,74,€9.5M,32,FIFA 22,"Mar 7, 2022"
11425,GER-Bundesliga,FSV Mainz 05,74,74,74,75,€9.2M,31,FIFA 22,"Mar 7, 2022"
11426,GER-Bundesliga,FC Union Berlin,73,73,73,73,€6.5M,27,FIFA 22,"Mar 7, 2022"
11427,GER-Bundesliga,DSC Arminia Bielefeld,72,71,72,72,€2.3M,26,FIFA 22,"Mar 7, 2022"
11428,GER-Bundesliga,VfL Bochum 1848,72,70,71,72,€3.3M,29,FIFA 22,"Mar 7, 2022"
11429,GER-Bundesliga,SpVgg Greuther Fürth,71,71,70,71,€1.9M,29,FIFA 22,"Mar 7, 2022"
11430,GER-Bundesliga,FC Bayern München,84,92,84,82,€100M,31,FIFA 22,"Mar 10, 2022"
11431,GER-Bundesliga,Borussia Dortmund,81,84,81,81,€60M,31,FIFA 22,"Mar 10, 2022"
11432,GER-Bundesliga,RB Leipzig,80,80,81,79,€50M,33,FIFA 22,"Mar 10, 2022"
11433,GER-Bundesliga,Bayer 04 Leverkusen,79,81,79,78,€39M,29,FIFA 22,"Mar 10, 2022"
11434,GER-Bundesliga,Borussia Mönchengladbach,78,78,77,79,€25M,32,FIFA 22,"Mar 10, 2022"
11435,GER-Bundesliga,Eintracht Frankfurt,77,76,77,78,€25M,32,FIFA 22,"Mar 10, 2022"
11436,GER-Bundesliga,TSG Hoffenheim,77,77,77,76,€28M,33,FIFA 22,"Mar 10, 2022"
11437,GER-Bundesliga,VfL Wolfsburg,77,75,78,76,€40M,29,FIFA 22,"Mar 10, 2022"
11438,GER-Bundesliga,SC Freiburg,75,73,74,75,€10.5M,26,FIFA 22,"Mar 10, 2022"
11439,GER-Bundesliga,Hertha BSC,75,75,75,74,€60M,33,FIFA 22,"Mar 10, 2022"
11440,GER-Bundesliga,FC Köln,74,75,75,73,€12.5M,29,FIFA 22,"Mar 10, 2022"
11441,GER-Bundesliga,VfB Stuttgart,74,74,74,74,€20M,33,FIFA 22,"Mar 10, 2022"
11442,GER-Bundesliga,FC Augsburg,74,72,74,74,€9.5M,32,FIFA 22,"Mar 10, 2022"
11443,GER-Bundesliga,FSV Mainz 05,74,74,74,75,€9.2M,31,FIFA 22,"Mar 10, 2022"
11444,GER-Bundesliga,FC Union Berlin,73,73,73,73,€6.5M,27,FIFA 22,"Mar 10, 2022"
11445,GER-Bundesliga,DSC Arminia Bielefeld,72,71,72,72,€2.3M,26,FIFA 22,"Mar 10, 2022"
11446,GER-Bundesliga,VfL Bochum 1848,72,70,71,72,€3.3M,29,FIFA 22,"Mar 10, 2022"
11447,GER-Bundesliga,SpVgg Greuther Fürth,71,71,70,71,€1.9M,29,FIFA 22,"Mar 10, 2022"
11448,GER-Bundesliga,FC Bayern München,84,92,84,82,€100M,31,FIFA 22,"Mar 15, 2022"
11449,GER-Bundesliga,Borussia Dortmund,81,84,81,81,€60M,31,FIFA 22,"Mar 15, 2022"
11450,GER-Bundesliga,RB Leipzig,80,80,81,79,€50M,33,FIFA 22,"Mar 15, 2022"
11451,GER-Bundesliga,Bayer 04 Leverkusen,79,81,79,78,€39M,29,FIFA 22,"Mar 15, 2022"
11452,GER-Bundesliga,Borussia Mönchengladbach,78,78,77,79,€25M,32,FIFA 22,"Mar 15, 2022"
11453,GER-Bundesliga,Eintracht Frankfurt,77,76,77,78,€25M,32,FIFA 22,"Mar 15, 2022"
11454,GER-Bundesliga,TSG Hoffenheim,77,77,77,76,€28M,33,FIFA 22,"Mar 15, 2022"
11455,GER-Bundesliga,VfL Wolfsburg,77,75,78,76,€40M,29,FIFA 22,"Mar 15, 2022"
11456,GER-Bundesliga,SC Freiburg,75,73,74,75,€10.5M,26,FIFA 22,"Mar 15, 2022"
11457,GER-Bundesliga,Hertha BSC,75,75,75,74,€60M,33,FIFA 22,"Mar 15, 2022"
11458,GER-Bundesliga,FC Köln,74,75,75,73,€12.5M,29,FIFA 22,"Mar 15, 2022"
11459,GER-Bundesliga,VfB Stuttgart,74,74,74,74,€20M,33,FIFA 22,"Mar 15, 2022"
11460,GER-Bundesliga,FC Augsburg,74,72,74,74,€9.5M,32,FIFA 22,"Mar 15, 2022"
11461,GER-Bundesliga,FSV Mainz 05,74,74,74,75,€9.2M,31,FIFA 22,"Mar 15, 2022"
11462,GER-Bundesliga,FC Union Berlin,73,73,73,73,€6.5M,27,FIFA 22,"Mar 15, 2022"
11463,GER-Bundesliga,DSC Arminia Bielefeld,72,71,72,72,€2.3M,26,FIFA 22,"Mar 15, 2022"
11464,GER-Bundesliga,VfL Bochum 1848,72,70,71,72,€3.3M,29,FIFA 22,"Mar 15, 2022"
11465,GER-Bundesliga,SpVgg Greuther Fürth,71,71,70,71,€1.9M,29,FIFA 22,"Mar 15, 2022"
11466,GER-Bundesliga,FC Bayern München,84,92,84,82,€100M,31,FIFA 22,"Mar 22, 2022"
11467,GER-Bundesliga,Borussia Dortmund,81,84,81,81,€60M,31,FIFA 22,"Mar 22, 2022"
11468,GER-Bundesliga,RB Leipzig,80,80,81,79,€50M,33,FIFA 22,"Mar 22, 2022"
11469,GER-Bundesliga,Bayer 04 Leverkusen,79,81,79,78,€39M,29,FIFA 22,"Mar 22, 2022"
11470,GER-Bundesliga,Borussia Mönchengladbach,78,78,78,79,€25M,32,FIFA 22,"Mar 22, 2022"
11471,GER-Bundesliga,Eintracht Frankfurt,77,76,77,78,€25M,32,FIFA 22,"Mar 22, 2022"
11472,GER-Bundesliga,TSG Hoffenheim,77,77,77,76,€28M,33,FIFA 22,"Mar 22, 2022"
11473,GER-Bundesliga,VfL Wolfsburg,77,75,78,76,€40M,29,FIFA 22,"Mar 22, 2022"
11474,GER-Bundesliga,SC Freiburg,75,73,74,76,€10.5M,26,FIFA 22,"Mar 22, 2022"
11475,GER-Bundesliga,Hertha BSC,75,75,75,74,€60M,33,FIFA 22,"Mar 22, 2022"
11476,GER-Bundesliga,FC Köln,74,75,75,73,€12.5M,29,FIFA 22,"Mar 22, 2022"
11477,GER-Bundesliga,VfB Stuttgart,74,74,73,74,€20M,33,FIFA 22,"Mar 22, 2022"
11478,GER-Bundesliga,FC Augsburg,74,72,75,74,€9.5M,32,FIFA 22,"Mar 22, 2022"
11479,GER-Bundesliga,FSV Mainz 05,74,74,74,75,€9.2M,31,FIFA 22,"Mar 22, 2022"
11480,GER-Bundesliga,FC Union Berlin,73,73,73,73,€6.5M,27,FIFA 22,"Mar 22, 2022"
11481,GER-Bundesliga,DSC Arminia Bielefeld,72,71,72,73,€2.3M,28,FIFA 22,"Mar 22, 2022"
11482,GER-Bundesliga,VfL Bochum 1848,72,70,71,72,€3.3M,29,FIFA 22,"Mar 22, 2022"
11483,GER-Bundesliga,SpVgg Greuther Fürth,71,71,70,71,€1.9M,29,FIFA 22,"Mar 22, 2022"
11484,GER-Bundesliga,FC Bayern München,84,92,85,82,€100M,31,FIFA 22,"Mar 25, 2022"
11485,GER-Bundesliga,Borussia Dortmund,81,84,81,81,€60M,31,FIFA 22,"Mar 25, 2022"
11486,GER-Bundesliga,RB Leipzig,80,80,81,79,€50M,33,FIFA 22,"Mar 25, 2022"
11487,GER-Bundesliga,Bayer 04 Leverkusen,79,81,79,77,€39M,29,FIFA 22,"Mar 25, 2022"
11488,GER-Bundesliga,Borussia Mönchengladbach,78,78,78,77,€25M,32,FIFA 22,"Mar 25, 2022"
11489,GER-Bundesliga,Eintracht Frankfurt,77,76,76,78,€25M,32,FIFA 22,"Mar 25, 2022"
11490,GER-Bundesliga,TSG Hoffenheim,77,77,77,76,€28M,33,FIFA 22,"Mar 25, 2022"
11491,GER-Bundesliga,VfL Wolfsburg,77,75,78,76,€40M,29,FIFA 22,"Mar 25, 2022"
11492,GER-Bundesliga,SC Freiburg,75,73,74,76,€10.5M,26,FIFA 22,"Mar 25, 2022"
11493,GER-Bundesliga,Hertha BSC,75,75,75,74,€60M,33,FIFA 22,"Mar 25, 2022"
11494,GER-Bundesliga,FC Köln,74,75,75,73,€12.5M,29,FIFA 22,"Mar 25, 2022"
11495,GER-Bundesliga,VfB Stuttgart,74,74,74,73,€20M,33,FIFA 22,"Mar 25, 2022"
11496,GER-Bundesliga,FC Augsburg,74,73,74,70,€9.5M,32,FIFA 22,"Mar 25, 2022"
11497,GER-Bundesliga,FSV Mainz 05,74,74,74,75,€9.2M,33,FIFA 22,"Mar 25, 2022"
11498,GER-Bundesliga,FC Union Berlin,73,73,73,73,€6.5M,27,FIFA 22,"Mar 25, 2022"
11499,GER-Bundesliga,DSC Arminia Bielefeld,72,71,72,73,€2.3M,28,FIFA 22,"Mar 25, 2022"
11500,GER-Bundesliga,VfL Bochum 1848,72,70,72,72,€3.3M,29,FIFA 22,"Mar 25, 2022"
11501,GER-Bundesliga,SpVgg Greuther Fürth,71,71,70,71,€1.9M,29,FIFA 22,"Mar 25, 2022"
11502,GER-Bundesliga,FC Bayern München,84,92,85,82,€100M,31,FIFA 22,"Mar 30, 2022"
11503,GER-Bundesliga,Borussia Dortmund,81,84,81,81,€60M,31,FIFA 22,"Mar 30, 2022"
11504,GER-Bundesliga,RB Leipzig,80,80,81,79,€50M,33,FIFA 22,"Mar 30, 2022"
11505,GER-Bundesliga,Bayer 04 Leverkusen,79,81,79,77,€39M,29,FIFA 22,"Mar 30, 2022"
11506,GER-Bundesliga,Borussia Mönchengladbach,78,78,78,77,€25M,32,FIFA 22,"Mar 30, 2022"
11507,GER-Bundesliga,Eintracht Frankfurt,77,76,76,78,€25M,32,FIFA 22,"Mar 30, 2022"
11508,GER-Bundesliga,TSG Hoffenheim,77,77,77,76,€28M,33,FIFA 22,"Mar 30, 2022"
11509,GER-Bundesliga,VfL Wolfsburg,77,75,78,76,€40M,29,FIFA 22,"Mar 30, 2022"
11510,GER-Bundesliga,SC Freiburg,75,73,74,76,€10.5M,26,FIFA 22,"Mar 30, 2022"
11511,GER-Bundesliga,Hertha BSC,75,75,75,74,€60M,33,FIFA 22,"Mar 30, 2022"
11512,GER-Bundesliga,FC Köln,74,75,75,73,€12.5M,29,FIFA 22,"Mar 30, 2022"
11513,GER-Bundesliga,VfB Stuttgart,74,74,74,73,€20M,33,FIFA 22,"Mar 30, 2022"
11514,GER-Bundesliga,FC Augsburg,74,73,74,70,€9.5M,32,FIFA 22,"Mar 30, 2022"
11515,GER-Bundesliga,FSV Mainz 05,74,74,74,75,€9.2M,33,FIFA 22,"Mar 30, 2022"
11516,GER-Bundesliga,FC Union Berlin,73,73,73,73,€6.5M,27,FIFA 22,"Mar 30, 2022"
11517,GER-Bundesliga,DSC Arminia Bielefeld,72,71,72,73,€2.3M,28,FIFA 22,"Mar 30, 2022"
11518,GER-Bundesliga,VfL Bochum 1848,72,70,72,72,€3.3M,29,FIFA 22,"Mar 30, 2022"
11519,GER-Bundesliga,SpVgg Greuther Fürth,71,71,70,71,€1.9M,29,FIFA 22,"Mar 30, 2022"
11520,GER-Bundesliga,FC Bayern München,84,92,85,82,€100M,31,FIFA 22,"Mar 31, 2022"
11521,GER-Bundesliga,Borussia Dortmund,81,84,81,81,€60M,31,FIFA 22,"Mar 31, 2022"
11522,GER-Bundesliga,RB Leipzig,80,82,80,79,€50M,33,FIFA 22,"Mar 31, 2022"
11523,GER-Bundesliga,Bayer 04 Leverkusen,79,81,79,77,€39M,29,FIFA 22,"Mar 31, 2022"
11524,GER-Bundesliga,Borussia Mönchengladbach,78,78,78,77,€25M,32,FIFA 22,"Mar 31, 2022"
11525,GER-Bundesliga,Eintracht Frankfurt,77,76,76,78,€25M,32,FIFA 22,"Mar 31, 2022"
11526,GER-Bundesliga,TSG Hoffenheim,77,77,77,76,€28M,33,FIFA 22,"Mar 31, 2022"
11527,GER-Bundesliga,VfL Wolfsburg,77,76,78,76,€40M,29,FIFA 22,"Mar 31, 2022"
11528,GER-Bundesliga,SC Freiburg,75,73,74,76,€10.5M,26,FIFA 22,"Mar 31, 2022"
11529,GER-Bundesliga,Hertha BSC,75,75,75,74,€60M,33,FIFA 22,"Mar 31, 2022"
11530,GER-Bundesliga,FC Köln,74,75,75,73,€12.5M,29,FIFA 22,"Mar 31, 2022"
11531,GER-Bundesliga,VfB Stuttgart,74,74,74,73,€20M,33,FIFA 22,"Mar 31, 2022"
11532,GER-Bundesliga,FC Augsburg,74,74,74,71,€9.5M,32,FIFA 22,"Mar 31, 2022"
11533,GER-Bundesliga,FSV Mainz 05,74,74,74,75,€9.2M,33,FIFA 22,"Mar 31, 2022"
11534,GER-Bundesliga,FC Union Berlin,73,73,73,73,€6.5M,28,FIFA 22,"Mar 31, 2022"
11535,GER-Bundesliga,DSC Arminia Bielefeld,72,71,72,72,€2.3M,28,FIFA 22,"Mar 31, 2022"
11536,GER-Bundesliga,VfL Bochum 1848,72,70,72,72,€3.3M,29,FIFA 22,"Mar 31, 2022"
11537,GER-Bundesliga,SpVgg Greuther Fürth,71,71,70,71,€1.9M,29,FIFA 22,"Mar 31, 2022"
11538,GER-Bundesliga,FC Bayern München,84,92,85,82,€100M,31,FIFA 22,"Apr 13, 2022"
11539,GER-Bundesliga,Borussia Dortmund,81,84,81,80,€60M,31,FIFA 22,"Apr 13, 2022"
11540,GER-Bundesliga,RB Leipzig,80,82,80,79,€50M,33,FIFA 22,"Apr 13, 2022"
11541,GER-Bundesliga,Bayer 04 Leverkusen,79,81,79,77,€39M,29,FIFA 22,"Apr 13, 2022"
11542,GER-Bundesliga,Borussia Mönchengladbach,78,78,78,77,€25M,32,FIFA 22,"Apr 13, 2022"
11543,GER-Bundesliga,Eintracht Frankfurt,77,76,76,78,€25M,32,FIFA 22,"Apr 13, 2022"
11544,GER-Bundesliga,TSG Hoffenheim,77,77,77,76,€28M,33,FIFA 22,"Apr 13, 2022"
11545,GER-Bundesliga,VfL Wolfsburg,77,76,78,76,€40M,29,FIFA 22,"Apr 13, 2022"
11546,GER-Bundesliga,SC Freiburg,75,73,74,76,€10.5M,26,FIFA 22,"Apr 13, 2022"
11547,GER-Bundesliga,Hertha BSC,75,75,75,74,€60M,33,FIFA 22,"Apr 13, 2022"
11548,GER-Bundesliga,FC Köln,74,75,75,73,€12.5M,29,FIFA 22,"Apr 13, 2022"
11549,GER-Bundesliga,VfB Stuttgart,74,74,74,73,€20M,33,FIFA 22,"Apr 13, 2022"
11550,GER-Bundesliga,FC Augsburg,74,74,74,71,€9.5M,32,FIFA 22,"Apr 13, 2022"
11551,GER-Bundesliga,FSV Mainz 05,74,74,74,75,€9.2M,33,FIFA 22,"Apr 13, 2022"
11552,GER-Bundesliga,FC Union Berlin,73,73,73,73,€6.5M,28,FIFA 22,"Apr 13, 2022"
11553,GER-Bundesliga,DSC Arminia Bielefeld,72,71,72,72,€2.3M,28,FIFA 22,"Apr 13, 2022"
11554,GER-Bundesliga,VfL Bochum 1848,72,70,72,72,€3.3M,29,FIFA 22,"Apr 13, 2022"
11555,GER-Bundesliga,SpVgg Greuther Fürth,71,71,70,71,€1.9M,30,FIFA 22,"Apr 13, 2022"
11556,GER-Bundesliga,FC Bayern München,84,92,85,82,€100M,31,FIFA 22,"Apr 21, 2022"
11557,GER-Bundesliga,Borussia Dortmund,81,83,81,81,€60M,33,FIFA 22,"Apr 21, 2022"
11558,GER-Bundesliga,RB Leipzig,80,82,80,79,€50M,33,FIFA 22,"Apr 21, 2022"
11559,GER-Bundesliga,Bayer 04 Leverkusen,79,81,79,77,€39M,29,FIFA 22,"Apr 21, 2022"
11560,GER-Bundesliga,Borussia Mönchengladbach,78,78,78,77,€25M,32,FIFA 22,"Apr 21, 2022"
11561,GER-Bundesliga,Eintracht Frankfurt,77,77,76,77,€25M,33,FIFA 22,"Apr 21, 2022"
11562,GER-Bundesliga,TSG Hoffenheim,77,77,77,76,€28M,33,FIFA 22,"Apr 21, 2022"
11563,GER-Bundesliga,VfL Wolfsburg,77,77,78,76,€40M,29,FIFA 22,"Apr 21, 2022"
11564,GER-Bundesliga,SC Freiburg,75,73,74,76,€10.5M,26,FIFA 22,"Apr 21, 2022"
11565,GER-Bundesliga,FC Köln,74,75,75,74,€12.5M,29,FIFA 22,"Apr 21, 2022"
11566,GER-Bundesliga,VfB Stuttgart,74,74,74,73,€20M,33,FIFA 22,"Apr 21, 2022"
11567,GER-Bundesliga,FC Augsburg,74,74,75,71,€9.5M,32,FIFA 22,"Apr 21, 2022"
11568,GER-Bundesliga,Hertha BSC,74,76,75,74,€60M,33,FIFA 22,"Apr 21, 2022"
11569,GER-Bundesliga,FSV Mainz 05,74,74,74,75,€9.2M,33,FIFA 22,"Apr 21, 2022"
11570,GER-Bundesliga,FC Union Berlin,73,73,73,74,€6.5M,28,FIFA 22,"Apr 21, 2022"
11571,GER-Bundesliga,DSC Arminia Bielefeld,72,71,72,71,€2.3M,28,FIFA 22,"Apr 21, 2022"
11572,GER-Bundesliga,VfL Bochum 1848,72,72,71,73,€3.3M,29,FIFA 22,"Apr 21, 2022"
11573,GER-Bundesliga,SpVgg Greuther Fürth,71,70,69,72,€1.9M,30,FIFA 22,"Apr 21, 2022"
11574,GER-Bundesliga,FC Bayern München,84,92,85,82,€100M,31,FIFA 22,"Apr 26, 2022"
11575,GER-Bundesliga,Borussia Dortmund,81,83,81,81,€60M,33,FIFA 22,"Apr 26, 2022"
11576,GER-Bundesliga,RB Leipzig,80,82,80,79,€50M,33,FIFA 22,"Apr 26, 2022"
11577,GER-Bundesliga,Bayer 04 Leverkusen,79,81,79,77,€39M,29,FIFA 22,"Apr 26, 2022"
11578,GER-Bundesliga,Borussia Mönchengladbach,78,78,78,77,€25M,32,FIFA 22,"Apr 26, 2022"
11579,GER-Bundesliga,Eintracht Frankfurt,77,77,76,77,€25M,33,FIFA 22,"Apr 26, 2022"
11580,GER-Bundesliga,TSG Hoffenheim,77,77,77,76,€28M,33,FIFA 22,"Apr 26, 2022"
11581,GER-Bundesliga,VfL Wolfsburg,77,77,78,76,€40M,29,FIFA 22,"Apr 26, 2022"
11582,GER-Bundesliga,SC Freiburg,75,73,74,76,€10.5M,26,FIFA 22,"Apr 26, 2022"
11583,GER-Bundesliga,FC Köln,74,75,75,74,€12.5M,29,FIFA 22,"Apr 26, 2022"
11584,GER-Bundesliga,VfB Stuttgart,74,74,74,73,€20M,33,FIFA 22,"Apr 26, 2022"
11585,GER-Bundesliga,FC Augsburg,74,74,75,71,€9.5M,32,FIFA 22,"Apr 26, 2022"
11586,GER-Bundesliga,Hertha BSC,74,76,75,74,€60M,33,FIFA 22,"Apr 26, 2022"
11587,GER-Bundesliga,FSV Mainz 05,74,74,74,75,€9.2M,33,FIFA 22,"Apr 26, 2022"
11588,GER-Bundesliga,FC Union Berlin,73,73,73,74,€6.5M,28,FIFA 22,"Apr 26, 2022"
11589,GER-Bundesliga,DSC Arminia Bielefeld,72,71,72,71,€2.3M,28,FIFA 22,"Apr 26, 2022"
11590,GER-Bundesliga,VfL Bochum 1848,72,72,71,73,€3.3M,29,FIFA 22,"Apr 26, 2022"
11591,GER-Bundesliga,SpVgg Greuther Fürth,71,70,69,72,€1.9M,30,FIFA 22,"Apr 26, 2022"
11592,GER-Bundesliga,FC Bayern München,84,92,85,82,€100M,31,FIFA 22,"May 3, 2022"
11593,GER-Bundesliga,Borussia Dortmund,81,83,81,81,€60M,33,FIFA 22,"May 3, 2022"
11594,GER-Bundesliga,RB Leipzig,80,81,81,79,€50M,33,FIFA 22,"May 3, 2022"
11595,GER-Bundesliga,Bayer 04 Leverkusen,79,81,79,77,€39M,29,FIFA 22,"May 3, 2022"
11596,GER-Bundesliga,Borussia Mönchengladbach,78,78,78,77,€25M,32,FIFA 22,"May 3, 2022"
11597,GER-Bundesliga,Eintracht Frankfurt,77,77,76,77,€25M,33,FIFA 22,"May 3, 2022"
11598,GER-Bundesliga,TSG Hoffenheim,77,77,77,76,€28M,33,FIFA 22,"May 3, 2022"
11599,GER-Bundesliga,VfL Wolfsburg,77,77,78,76,€40M,29,FIFA 22,"May 3, 2022"
11600,GER-Bundesliga,SC Freiburg,75,73,74,76,€10.5M,26,FIFA 22,"May 3, 2022"
11601,GER-Bundesliga,FC Köln,74,75,75,74,€12.5M,29,FIFA 22,"May 3, 2022"
11602,GER-Bundesliga,VfB Stuttgart,74,74,74,73,€20M,33,FIFA 22,"May 3, 2022"
11603,GER-Bundesliga,FC Augsburg,74,73,74,74,€9.5M,32,FIFA 22,"May 3, 2022"
11604,GER-Bundesliga,Hertha BSC,74,74,75,74,€60M,33,FIFA 22,"May 3, 2022"
11605,GER-Bundesliga,FSV Mainz 05,74,74,74,75,€9.2M,33,FIFA 22,"May 3, 2022"
11606,GER-Bundesliga,FC Union Berlin,73,73,73,74,€6.5M,28,FIFA 22,"May 3, 2022"
11607,GER-Bundesliga,DSC Arminia Bielefeld,72,71,72,71,€2.3M,28,FIFA 22,"May 3, 2022"
11608,GER-Bundesliga,VfL Bochum 1848,72,72,71,73,€3.3M,29,FIFA 22,"May 3, 2022"
11609,GER-Bundesliga,SpVgg Greuther Fürth,71,69,69,72,€1.9M,30,FIFA 22,"May 3, 2022"
11610,GER-Bundesliga,FC Bayern München,84,92,85,82,€100M,31,FIFA 22,"May 6, 2022"
11611,GER-Bundesliga,Borussia Dortmund,81,83,81,80,€60M,33,FIFA 22,"May 6, 2022"
11612,GER-Bundesliga,RB Leipzig,80,81,81,79,€50M,33,FIFA 22,"May 6, 2022"
11613,GER-Bundesliga,Bayer 04 Leverkusen,79,81,79,77,€39M,29,FIFA 22,"May 6, 2022"
11614,GER-Bundesliga,Borussia Mönchengladbach,78,78,78,77,€25M,32,FIFA 22,"May 6, 2022"
11615,GER-Bundesliga,Eintracht Frankfurt,77,77,76,77,€25M,33,FIFA 22,"May 6, 2022"
11616,GER-Bundesliga,TSG Hoffenheim,77,77,77,76,€28M,33,FIFA 22,"May 6, 2022"
11617,GER-Bundesliga,VfL Wolfsburg,77,77,78,76,€40M,29,FIFA 22,"May 6, 2022"
11618,GER-Bundesliga,SC Freiburg,75,73,74,76,€10.5M,26,FIFA 22,"May 6, 2022"
11619,GER-Bundesliga,FC Köln,75,76,75,74,€12.5M,29,FIFA 22,"May 6, 2022"
11620,GER-Bundesliga,VfB Stuttgart,74,74,74,73,€20M,33,FIFA 22,"May 6, 2022"
11621,GER-Bundesliga,FC Augsburg,74,73,74,74,€9.5M,32,FIFA 22,"May 6, 2022"
11622,GER-Bundesliga,Hertha BSC,74,74,75,74,€60M,33,FIFA 22,"May 6, 2022"
11623,GER-Bundesliga,FSV Mainz 05,74,74,74,75,€9.2M,33,FIFA 22,"May 6, 2022"
11624,GER-Bundesliga,FC Union Berlin,73,73,73,74,€6.5M,28,FIFA 22,"May 6, 2022"
11625,GER-Bundesliga,DSC Arminia Bielefeld,72,71,72,71,€2.3M,28,FIFA 22,"May 6, 2022"
11626,GER-Bundesliga,VfL Bochum 1848,72,72,71,73,€3.3M,29,FIFA 22,"May 6, 2022"
11627,GER-Bundesliga,SpVgg Greuther Fürth,71,69,69,72,€1.9M,30,FIFA 22,"May 6, 2022"
11628,GER-Bundesliga,FC Bayern München,84,92,85,82,€100M,31,FIFA 22,"May 10, 2022"
11629,GER-Bundesliga,Borussia Dortmund,81,83,81,80,€60M,33,FIFA 22,"May 10, 2022"
11630,GER-Bundesliga,RB Leipzig,80,81,81,79,€50M,33,FIFA 22,"May 10, 2022"
11631,GER-Bundesliga,Bayer 04 Leverkusen,79,81,79,77,€39M,29,FIFA 22,"May 10, 2022"
11632,GER-Bundesliga,Borussia Mönchengladbach,78,78,78,77,€25M,32,FIFA 22,"May 10, 2022"
11633,GER-Bundesliga,Eintracht Frankfurt,77,77,76,77,€25M,33,FIFA 22,"May 10, 2022"
11634,GER-Bundesliga,TSG Hoffenheim,77,77,77,76,€28M,33,FIFA 22,"May 10, 2022"
11635,GER-Bundesliga,VfL Wolfsburg,77,77,78,76,€40M,29,FIFA 22,"May 10, 2022"
11636,GER-Bundesliga,SC Freiburg,75,73,74,76,€10.5M,26,FIFA 22,"May 10, 2022"
11637,GER-Bundesliga,FC Köln,75,76,75,74,€12.5M,29,FIFA 22,"May 10, 2022"
11638,GER-Bundesliga,VfB Stuttgart,74,74,74,73,€20M,33,FIFA 22,"May 10, 2022"
11639,GER-Bundesliga,FC Augsburg,74,73,74,74,€9.5M,32,FIFA 22,"May 10, 2022"
11640,GER-Bundesliga,Hertha BSC,74,74,75,74,€60M,33,FIFA 22,"May 10, 2022"
11641,GER-Bundesliga,FSV Mainz 05,74,74,74,75,€9.2M,33,FIFA 22,"May 10, 2022"
11642,GER-Bundesliga,FC Union Berlin,73,73,73,74,€6.5M,28,FIFA 22,"May 10, 2022"
11643,GER-Bundesliga,DSC Arminia Bielefeld,72,71,72,71,€2.3M,28,FIFA 22,"May 10, 2022"
11644,GER-Bundesliga,VfL Bochum 1848,72,72,71,73,€3.3M,29,FIFA 22,"May 10, 2022"
11645,GER-Bundesliga,SpVgg Greuther Fürth,71,69,69,72,€1.9M,30,FIFA 22,"May 10, 2022"
11646,GER-Bundesliga,FC Bayern München,84,92,85,82,€100M,31,FIFA 22,"May 12, 2022"
11647,GER-Bundesliga,Borussia Dortmund,81,83,81,81,€60M,33,FIFA 22,"May 12, 2022"
11648,GER-Bundesliga,RB Leipzig,80,82,81,79,€50M,33,FIFA 22,"May 12, 2022"
11649,GER-Bundesliga,Bayer 04 Leverkusen,79,83,79,78,€39M,29,FIFA 22,"May 12, 2022"
11650,GER-Bundesliga,Borussia Mönchengladbach,78,78,77,79,€25M,32,FIFA 22,"May 12, 2022"
11651,GER-Bundesliga,Eintracht Frankfurt,77,77,77,77,€25M,33,FIFA 22,"May 12, 2022"
11652,GER-Bundesliga,TSG Hoffenheim,77,78,76,76,€28M,33,FIFA 22,"May 12, 2022"
11653,GER-Bundesliga,VfL Wolfsburg,77,77,78,76,€40M,29,FIFA 22,"May 12, 2022"
11654,GER-Bundesliga,SC Freiburg,75,73,74,76,€10.5M,26,FIFA 22,"May 12, 2022"
11655,GER-Bundesliga,FC Köln,75,76,75,74,€12.5M,29,FIFA 22,"May 12, 2022"
11656,GER-Bundesliga,VfB Stuttgart,74,74,74,74,€20M,33,FIFA 22,"May 12, 2022"
11657,GER-Bundesliga,FC Augsburg,74,73,74,74,€9.5M,32,FIFA 22,"May 12, 2022"
11658,GER-Bundesliga,Hertha BSC,74,74,75,74,€60M,33,FIFA 22,"May 12, 2022"
11659,GER-Bundesliga,FSV Mainz 05,74,74,74,75,€9.2M,33,FIFA 22,"May 12, 2022"
11660,GER-Bundesliga,FC Union Berlin,73,74,73,74,€6.5M,28,FIFA 22,"May 12, 2022"
11661,GER-Bundesliga,DSC Arminia Bielefeld,72,71,72,73,€2.3M,28,FIFA 22,"May 12, 2022"
11662,GER-Bundesliga,VfL Bochum 1848,72,72,71,73,€3.3M,29,FIFA 22,"May 12, 2022"
11663,GER-Bundesliga,SpVgg Greuther Fürth,71,70,70,70,€1.9M,30,FIFA 22,"May 12, 2022"
11664,GER-Bundesliga,FC Bayern München,84,92,85,82,€100M,31,FIFA 22,"May 17, 2022"
